Date,PowerPlantID,NO2,CloudFraction,UWind,VWind,Temp,SolarRadiation,Humidity,BoundLayer,No2flux,wind_speed,wind_direction,value,date
2021-07-03,C1400170,8.600135606319504e-07,0.12380740588925539,8279,-17476,8185,19938,61.173195,329,1.615726166446858e-10,19337.8493375039,334.65142824875034,3008.089909101519,2020-07-07
2021-07-03,E5400878,7.027063164517405e-07,0.054137222476542325,-323,2192,-412,-12008,85.71803,-9360,,2215.6698761322727,171.6175594045884,1353.2920193510909,2020-07-08
2021-07-03,E5600896,8.766520136992796e-07,0.0,-622,2646,-242,-11755,85.76124,-9365,-1.786961562085815e-11,2718.1243532995322,166.7715499770954,3124.5693761790108,2020-07-09
2021-07-03,K7000764,7.222894363993049e-07,0.029866389031168443,10053,-13961,16191,21618,71.5053,-4078,-1.7295360231765083e-10,17203.846372250595,324.24319378831115,5526.863581762554,2020-07-10
2021-07-03,L0200473,2.6881555955493435e-07,0.02883281032857317,-3499,-12454,341,27650,84.165215,-23059,-8.74814333033176e-11,12936.194069354402,15.692915496251729,18021.656374889724,2020-07-11
2021-07-03,H5307960,3.90936957823768e-07,0.029762985714354137,24648,-7296,13701,23811,70.94137,-9358,2.4971636419640392e-11,25705.165239694532,286.4891640665017,4822.451795305898,2020-07-13
2021-07-04,S3200688,8.818015980518092e-08,0.1450316894920719,9943,28655,1304,1770,81.55432,7709,-1.638743212309635e-10,30331.044723187497,199.13626556172574,10842.90221972385,2020-07-14
2021-07-04,F1700736,1.62013931682295e-07,0.06075991738478556,26066,-19838,11166,-8084,75.53699,-18590,-1.879991343193011e-10,32756.413112549428,307.2736040982556,4477.782705791737,2020-07-15
2021-07-04,H4810851,3.21335812706668e-08,0.05951330214789055,23892,-22042,8946,-7528,69.79653,-13196,4.359468975927402e-11,32506.575150267676,312.6936488115863,1306.17761873085,2020-07-16
2021-07-04,C1400170,3.4618018293106467e-07,0.04871735794975058,26353,-18693,3093,-6995,67.366066,-2884,-1.331071195085992e-10,32309.578424981035,305.34925976156944,3236.266756271739,2020-07-17
2021-07-04,E5400878,3.958881934507999e-07,0.13851653352150614,9344,28068,1401,2512,81.3847,5870,-9.676371681626679e-10,29582.47724582916,198.412899736243,1447.8794297555014,2020-07-18
2021-07-04,E5600896,4.6028241945951254e-07,0.09885244775600172,9238,27806,1431,2611,81.33906,5126,,29300.41433154146,198.37805871345338,3676.701651031762,2020-07-19
2021-07-04,K7000764,2.5688374303758283e-07,0.10565338463038092,12015,-22147,4879,-17582,82.04238,-17745,-1.904033463473184e-10,25196.22658256589,331.51966416176396,5892.869517977781,2020-07-20
2021-07-04,L0200473,2.4204687527560527e-07,0.1285691589845931,3873,-751,-2725,2631,85.39783,-22587,2.074942998144624e-10,3945.1400482112167,280.973840585111,16695.748180391594,2020-07-21
2021-07-04,U0100258,1.727746297328389e-07,0.09320611130089947,5048,9379,-14649,23063,77.521645,-10104,1.8133990776683354e-10,10651.194533947824,208.29019016833212,5002.54584804211,2020-07-22
2021-07-04,H5307960,1.073397329434144e-07,0.12130040802935022,28033,-17704,4746,-9271,79.55923,-19944,,33155.40235014499,302.27410632767703,4588.197919139048,2020-07-23
2021-07-05,H4810851,2.9034037765525043e-07,0.10916155053907854,22956,-19221,9030,24522,55.6807,2087,-1.0991342607221559e-10,29940.353655225917,309.9393519038566,717.028858131206,2020-07-27
2021-07-05,C1400170,-6.411450219320436e-09,0.10608677675928596,24548,-22088,6528,23188,57.349907,9220,-5.221384197128357e-11,33022.47792034995,311.9805062876355,2044.173246549144,2020-07-28
2021-07-05,K7000764,2.553755267403469e-07,0.1437935845567065,24006,-1130,16518,24419,66.01872,-1722,6.546971013318089e-10,24032.58071868271,272.6950127340683,3859.853424027406,2020-07-31
2021-07-05,U0100258,8.040884898219269e-08,0.07545628732111845,9560,11678,-18597,31192,79.17877,-8805,-1.1185981900396497e-10,15092.02716668639,219.3048995716667,2869.197885272801,2020-08-03
2021-07-05,H5307960,-2.2421514379898846e-07,0.14738601505172527,24984,-11952,7361,24902,69.495224,-13444,,27695.67764110494,295.5658075068207,3167.580346381651,2020-08-04
2021-07-06,F1700736,3.037393649671653e-07,0.02178223609717393,27173,-1377,18907,23060,71.17394,8847,-4.2969422459679406e-10,27207.867575390763,272.9009994256632,1622.124053810936,2020-08-06
2021-07-06,H4810851,4.1598245382674055e-08,0.016192646508945766,22799,-5030,15056,20977,68.86967,10184,2.570350595400592e-10,23347.27609379732,282.44150032784,449.0123960984277,2020-08-07
2021-07-06,C1400170,4.833120611204106e-07,0.018680537989877025,15011,-3197,8159,17326,70.691574,11642,2.2034125407204945e-10,15347.668552584786,282.02305427994906,2744.601138514077,2020-08-10
2021-07-06,K7000764,2.856048327129715e-07,0.13258223913627992,8241,-4787,25947,19664,70.838425,7552,1.7145585478867426e-10,9530.448572863714,300.1512804140419,2376.039651585203,2020-08-13
2021-07-06,U0100258,4.955070664417548e-07,0.025052312748117745,3467,6061,-11291,8102,87.30195,693,8.874172857308863e-11,6982.53607223049,209.77032573061598,1845.936188294804,2020-08-15
2021-07-06,H5307960,2.498361415689352e-07,0.04080230805974182,29346,-2416,15664,24129,75.09827,3641,-3.5191094671663174e-10,29445.284376280015,274.7064377151605,2126.633364790842,2020-08-16
2021-07-07,F1700736,3.929481623400003e-07,0.02657529205936732,19565,-16413,13149,-12903,72.76298,-9431,5.2651285867300144e-11,25537.732749795938,309.99315230280206,3880.924913169103,2020-08-18
2021-07-07,H4810851,2.743614424896447e-07,0.03129822130620857,16346,-19680,8602,-12973,68.28416,-5660,-1.314261945179068e-10,25583.082613320857,320.2873362511697,1160.2186859851286,2020-08-19
2021-07-07,C1400170,5.105653297476954e-07,0.05172040888942163,11867,-17224,2655,-15311,68.18378,-5254,-1.590177771391834e-11,20916.306198753162,325.43391616180463,5381.857266014879,2020-08-20
2021-07-07,E5400878,8.646298574539749e-07,0.09882428182384079,15399,22490,3553,14498,84.83815,-4806,,27256.7294626483,214.39961080642632,1213.9561158399258,2020-08-21
2021-07-07,E5600896,1.0878810514046365e-06,0.024305291772573977,15212,22572,3668,14574,84.67736,-4663,-3.970463151699227e-11,27219.480671019424,213.97730297905656,3621.14118078296,2020-08-22
2021-07-07,K7000764,4.138660213619413e-07,0.00959228170553953,17358,-17947,13989,-19174,72.84983,-4180,3.9737801464093606e-11,24967.87882460182,315.9557876707363,5539.563891017273,2020-08-23
2021-07-07,L0200473,3.406120926071278e-07,0.017927165214878006,6006,-13867,1183,2767,85.34562,-27151,-6.351181475174585e-11,15111.77438291083,336.58185979701864,16594.747029007045,2020-08-24
2021-07-07,U0100258,7.280857232726162e-07,0.003888190282043725,-14598,8113,-10107,25605,75.08887,-16217,-1.6018590263645044e-10,16700.969223371438,119.06360097622033,4410.726749711691,2020-08-25
2021-07-07,H5307960,2.7944509471550696e-07,0.03361066010331066,22312,-14401,9623,-13746,75.50571,-10258,-8.938965000066806e-11,26555.868372169643,302.8397121324466,4971.488193984206,2020-08-26
2021-07-08,S3200688,8.040731248203312e-07,0.12666645991185754,19547,5907,-2576,10972,85.29613,-15628,2.2847505773114456e-10,20420.035700262622,253.18546076652558,7664.927008143691,2020-08-27
2021-07-08,F1700736,-1.890246850171822e-07,0.09597917894358518,21057,-22271,7572,-1240,72.47929,-7720,,30649.546326169333,316.60494098167806,3237.108011712836,2020-08-28
2021-07-08,H4810851,5.561788855144328e-07,0.05223897814007006,18520,-25381,3766,-487,67.59124,-738,,31419.509241870728,323.8825303425167,940.0737653070652,2020-08-29
2021-07-08,C1400170,1.3551149991090546e-07,0.0016106378048358259,16326,-23456,-1645,5624,67.255775,-1009,-3.175506112803674e-11,28578.352156833676,325.16105637895146,5064.710328955957,2020-08-30
2021-07-08,E5400878,3.2214344165703286e-07,0.0785291411196607,19008,5399,-2149,10243,84.5693,-15055,-2.1372093364287712e-10,19759.890308399994,254.14342296123465,1042.452548564444,2020-08-31
2021-07-08,E5600896,-5.7325212157302165e-08,0.04658046057508381,18888,5241,-1992,9997,84.332886,-14868,7.518082673079948e-10,19601.64852761114,254.49184843774322,3734.344607369757,2020-09-01
2021-07-08,K7000764,3.507084214903511e-07,0.01198845377403706,21128,-19505,8361,-21705,73.052475,-3616,8.286522192755891e-11,28754.780628618955,312.71265612448565,4627.470269560004,2020-09-02
2021-07-08,L0200473,2.468702477978196e-07,0.0029948111960521446,11569,-14120,-1817,-2874,83.722755,-24300,1.0258907669248993e-10,18254.209404956437,320.67106221175743,15200.996364183948,2020-09-03
2021-07-08,U0100258,3.65428335290557e-07,0.0006328094979341024,-5369,-3942,-13898,22986,78.24182,-18044,9.246297540406865e-12,6660.745078442801,53.713328538573776,3804.854542591462,2020-09-04
2021-07-08,H5307960,1.8818915394617703e-07,0.07079202568788608,24691,-18701,4331,-5990,75.65546,-8552,-1.0233285926366314e-11,30973.74504318133,307.1403419869513,4160.794258082372,2020-09-05
2021-07-09,S3200688,7.894561044882531e-07,0.1650154398613486,12201,16811,-2553,21256,81.19181,-14742,3.181761132837025e-10,20771.955180001714,215.97119888323,6832.424045065724,2020-09-06
2021-07-09,F1700736,8.608156176394707e-09,0.013169149204896959,18509,-9633,11317,14980,67.77325,-7360,9.069475432814414e-11,20865.70799182237,297.4947011059329,2997.067486525641,2020-09-07
2021-07-09,H4810851,5.107320373705907e-07,0.02562410586638992,15761,-15871,8794,16552,62.153824,-1620,8.203294164918845e-12,22367.336944750485,315.1992447629368,810.1711516818525,2020-09-08
2021-07-09,C1400170,4.710974542123109e-07,0.002656753102024183,10514,-18971,712,13612,67.63891,-2199,7.593186068517013e-11,21689.69886835684,331.0041518351179,4229.673899289622,2020-09-10
2021-07-09,E5400878,1.1698862923820193e-06,0.09525757427396847,11430,17114,-2240,21793,80.59819,-14413,,20579.939164147207,213.73794140408438,876.4787671635194,2020-09-11
2021-07-09,E5600896,1.928648690138146e-06,0.08171015432917011,11257,17146,-2183,21890,80.46497,-14328,1.168113973205609e-10,20511.103456420868,213.28641911527166,3080.831684136188,2020-09-12
2021-07-09,K7000764,8.760007988350855e-08,0.023997742621513822,17844,-17715,10872,14610,68.731445,-5839,8.306053450298028e-11,25144.175488569912,314.79214479785475,4289.487535114991,2020-09-13
2021-07-09,L0200473,5.4449614500312e-07,0.03410033458370515,4068,-9837,-2410,16790,85.23632,-29689,7.825363985552013e-11,10644.960920548276,337.532913498401,12157.018606993608,2020-09-14
2021-07-09,U0100258,2.2241952760118916e-08,0.023166077965279704,-8965,-956,-14303,29609,79.174385,-17798,-2.191491629863249e-10,9015.828359058307,83.91315695879355,3343.064076396047,2020-09-15
2021-07-09,H5307960,4.51863509499463e-07,0.03117377823906726,24957,-6153,7305,14853,71.524925,-8793,4.458239889006208e-11,25704.304269907792,283.84972914829564,3351.563314061753,2020-09-16
2021-07-10,S3200688,5.179515510012507e-07,0.11698386183453209,18795,8435,4109,1165,80.43194,-10404,9.982485444185352e-11,20601.001189262624,245.82995433979434,9553.56277958459,2020-09-17
2021-07-10,H4810851,1.463205696358591e-07,0.2063202626048363,19447,-23958,6856,-15462,73.47783,-3588,,30857.27747225928,320.9333416534529,981.1864167020736,2020-09-19
2021-07-10,E5400878,7.394940041524722e-07,0.09534398819725678,18325,7094,4142,114,80.38188,-10062,-1.0833376665480868e-10,19650.20256893043,248.83751217149228,775.7335471803535,2020-09-21
2021-07-10,E5600896,9.920969721679516e-07,0.00740312817387629,18221,6707,4174,103,80.34324,-9907,-2.8454285377419e-10,19416.196589445626,249.79175446151717,4768.639299526749,2020-09-22
2021-07-10,K7000764,2.9118238921805055e-07,0.19902764449634697,19759,-18982,12450,-21678,76.18356,-6740,-5.942251309949225e-11,27399.53293397535,313.85101435609437,4402.458983890713,2020-09-23
2021-07-10,L0200473,3.295518231141584e-07,0.13744573909267158,6617,-8897,690,-3719,85.987885,-28875,-2.6944796515342998e-11,11087.889700028585,323.36056989364295,17167.145566419396,2020-09-24
2021-07-10,U0100258,1.7735135990003557e-07,0.19766690418498875,-3044,-1301,-11862,23786,75.12649,-16014,,3310.3681064195866,66.85822571808879,2942.7556848203058,2020-09-25
2021-07-11,S3200688,7.711789313755687e-07,0.04891144456967409,12072,28705,6406,11912,81.753815,-8907,-8.063625449278587e-11,31140.170343143596,202.80937823539836,10461.838383907743,2020-09-27
2021-07-11,F1700736,1.4747208932335352e-07,0.01273025503693391,15561,-27109,12165,875,80.32515,-14004,5.873225993310016e-11,31257.680688112483,330.14348612085405,4418.324148662609,2020-09-28
2021-07-11,H4810851,1.8385894181955263e-07,0.013921758034445588,14829,-28409,7697,3494,75.79733,-7933,-7.328424115800816e-11,32046.3807940928,332.4362303742761,1258.7240568180082,2020-09-29
2021-07-11,C1400170,1.671421141161644e-07,0.1307899090413563,17270,-26751,-436,-5250,74.85714,-8614,,31841.308091848237,327.15438674643207,4073.311162773752,2020-09-30
2021-07-11,E5400878,4.870296623260056e-07,0.1429183026175536,11688,27863,6615,11638,81.281784,-8970,-3.429307433291892e-11,30215.163626894362,202.7571250662189,1389.313871103912,2020-10-01
2021-07-11,E5600896,7.298731568754554e-07,0.0601214060332594,11625,27532,6714,11633,81.10913,-8975,-9.605465611236678e-11,29885.642857398936,202.89121888343237,4824.513468408988,2020-10-02
2021-07-11,K7000764,3.9716250620409775e-07,0.02030508745372032,7344,-15254,17111,15401,69.439545,-7965,5.0812574985361175e-11,16929.82138121959,334.2916273220468,4979.83985765196,2020-10-03
2021-07-11,L0200473,1.9286132423928692e-07,0.024062027215633598,3202,2168,4611,20673,84.803345,-27991,1.7680011792680273e-11,3866.9145322853983,235.89898141247102,19879.57900458462,2020-10-04
2021-07-11,U0100258,8.798766413935009e-07,0.06465530479675367,-1044,9679,-8630,25334,81.98057,-13838,,9735.141344633883,173.8437416657067,2230.9881515700267,2020-10-05
2021-07-11,H5307960,2.3154714693399308e-07,0.02986487378801822,15396,-21073,11386,3021,77.833084,-15243,-9.723192107972512e-11,26098.04868184593,323.84801848621373,4620.438802073014,2020-10-06
2021-07-12,S3200688,6.669170520254207e-07,0.12147159719992141,14940,12923,4608,27135,80.18755,-5830,5.773969202965995e-11,19753.67127903064,229.14041393775,10178.583678273724,2020-10-07
2021-07-12,F1700736,4.903035726890602e-07,0.03950038850569876,15706,-26019,9412,-30018,76.00692,-8843,-2.3678661397385307e-11,30391.887025981126,328.88331541325056,3372.61792768406,2020-10-08
2021-07-12,H4810851,4.6470629523339097e-07,0.06865915232245282,14052,-28009,4033,-28445,73.254265,-3844,-6.461250579531189e-11,31336.28543717331,333.357267993485,1223.2875750180904,2020-10-09
2021-07-12,C1400170,2.427743326049434e-07,0.1077951154610392,12794,-26196,-3291,-29067,74.65963,-1575,7.285911066064171e-11,29153.33346291638,333.96934000823455,6197.676937438239,2020-10-10
2021-07-12,E5400878,8.281864223022769e-07,0.0633913330207818,14176,12068,4784,28292,79.89418,-5854,,18617.07818106805,229.59231655070016,1370.249083391074,2020-10-11
2021-07-12,E5600896,1.0774306109196257e-06,0.03500532983650566,13977,11813,4859,28507,79.80293,-5837,,18300.36879409811,229.79636700436708,4844.808170287872,2020-10-12
2021-07-12,K7000764,3.902613898295181e-07,0.05608620444651956,15667,-19722,13547,-11449,69.89129,-770,-1.8549399280639022e-11,25187.540034707636,321.5366502951156,5619.571199192755,2020-10-13
2021-07-12,L0200473,5.570190568331852e-07,0.05730603702448359,9904,-12675,2900,10165,83.361626,-25762,-5.545636897895572e-11,16085.547581602561,321.9966186347955,19310.102926403557,2020-10-14
2021-07-12,U0100258,5.904154618282711e-07,0.10299768311602589,-5152,-4025,-10398,-394,82.054054,-15036,8.667261111257164e-11,6537.8688423675185,52.00126755749533,2386.712429488568,2020-10-15
2021-07-12,H5307960,2.02746341182315e-07,0.042813796317309014,19334,-22349,8169,-30218,77.036095,-10027,-1.9705820413797644e-11,29551.33426767732,319.1370931721265,5002.288084472478,2020-10-16
2021-07-13,S3200688,8.072744782231911e-07,0.13462990214549583,11486,12305,2449,14801,84.95171,-10620,1.1411670935903095e-11,16832.74252758593,223.02838383875272,10637.28182392194,2020-10-17
2021-07-13,F1700736,3.331662864088897e-07,0.023840884464081356,16313,-25210,10968,4244,79.35427,-13696,-4.747339153233179e-11,30027.621767299523,327.0937204979018,3190.926577800793,2020-10-18
2021-07-13,H4810851,2.1251736714488158e-07,0.02656128693432127,16937,-27710,5847,983,77.539215,-7341,1.5823792826066793e-11,32476.238529115406,328.5657509454734,1197.397062089746,2020-10-19
2021-07-13,E5400878,4.00252569755271e-07,0.06406425261367106,10635,12132,2757,14344,84.71027,-10214,1.2703163007400467e-10,16133.463639280933,221.23804229120105,1423.2514445962347,2020-10-21
2021-07-13,E5600896,8.446866148562594e-07,1.6138503501105206e-05,10444,11993,2850,14037,84.68388,-10153,2.7586087484348697e-10,15903.118719295282,221.05069474207852,5125.503556919403,2020-10-22
2021-07-13,K7000764,4.909732122133906e-07,0.003395166197175739,13030,-22830,15050,8911,69.128204,-13313,7.099901827436461e-12,26286.684842330345,330.2848574619898,4835.55837537132,2020-10-23
2021-07-13,L0200473,4.029399228415665e-07,0.030178289292170896,5663,-13828,3893,22511,86.84033,-32230,-5.561959715072411e-11,14942.662179143314,337.72936034739797,19956.925107780684,2020-10-24
2021-07-13,U0100258,2.9511344668893404e-07,0.07493851555306659,-2044,-2271,-10689,-1875,82.886086,-17461,1.5959543851835386e-10,3055.3849184677206,41.98860635022969,2605.8881307526785,2020-10-25
2021-07-13,H5307960,3.061862342910665e-07,0.07318773589779565,16294,-17758,10429,8161,76.505974,-15589,6.912392851613162e-13,24100.643144945323,317.46180536953966,5469.281113545894,2020-10-26
2021-07-14,S3200688,4.0068928363361973e-07,0.28378900363654624,3866,8895,7225,21128,81.149704,-11666,5.281375359811604e-10,9698.8133810276,203.49102815232843,9671.850156008906,2020-10-27
2021-07-14,L0200473,3.436255055390185e-07,0.00932403169094391,15312,7950,5445,15843,83.7532,-21633,-2.3463876107016263e-10,17252.82133449483,242.56163235853333,13834.600090244474,2020-11-04
2021-07-14,U0100258,4.861222691795085e-07,0.0068515883395860655,6038,4775,-8032,28591,77.32909,-11545,4.224142744786663e-11,7697.926279200133,231.6621792453791,2409.969942134734,2020-11-05
2021-07-14,H5307960,3.948903758342026e-08,0.014486243432449057,21532,-5334,13529,-5525,73.65092,-10326,2.0648728113251408e-10,22182.844272094597,283.91346072105756,5769.039152565936,2020-11-06
2021-07-15,F1700736,4.045721330226914e-07,0.1738162542997083,29148,2721,16655,16188,73.80419,-9943,5.485160401018896e-12,29274.72877756513,264.66682779115604,4359.028300734417,2020-11-08
2021-07-15,H4810851,1.6659003412661928e-07,0.18205907104985952,28180,1726,11601,14403,69.995804,-3533,,28232.8085035832,266.4950628290149,1261.560106263176,2020-11-09
2021-07-15,K7000764,5.011387339450814e-07,0.1913749941281036,-10154,13753,23221,21470,69.026474,-4226,,17095.283706332575,143.561116361693,4971.381907781386,2020-11-13
2021-07-16,S3200688,8.411299881372265e-07,0.050253343491677836,-9237,11012,9106,9114,81.24779,-8215,,14373.110762809838,140.0096653714838,10385.503326837084,2020-11-17
2021-07-16,C1400170,3.8453517661292124e-07,0.07995920269753015,26075,-1979,9161,17545,65.0802,-5277,-6.826502980655006e-11,26149.991701719526,274.3402255473185,3640.90950995226,2020-11-20
2021-07-16,U0100258,5.628889865961181e-07,0.08717283673766396,1800,18569,-5361,28487,77.40896,-20913,3.810855401974016e-11,18656.038191427462,185.53671080534588,5410.170888347707,2020-11-25
2021-07-16,H5307960,3.053307963012217e-07,0.08901175273074947,22813,-9325,17720,23009,69.21144,-12088,,24645.254999695175,292.23269007023725,5824.799460612963,2020-11-26
2021-07-17,S3200688,7.231831387753915e-07,0.19313034022647838,-15317,11581,7059,28912,77.14598,-3367,-2.0783599642804375e-11,19202.344908890685,127.09248899725362,9265.40198011431,2020-11-27
2021-07-17,H4810851,5.591793949628982e-07,0.07079556573007412,27092,5400,11793,22147,67.13475,-7749,,27624.924687680144,258.72748915714317,406.1798921200353,2020-11-29
2021-07-17,C1400170,4.0923873496158615e-07,0.035324762464575735,27505,4583,1077,6658,72.14447,-12888,1.7142732505141809e-10,27884.20545757042,260.5400424129431,2738.095759952496,2020-11-30
2021-07-17,K7000764,1.392514076784973e-07,0.15458440845888605,-20557,19529,21195,26992,64.88505,1661,,28354.40159834095,133.53097953450666,4192.817167454023,2020-12-03
2021-07-17,L0200473,4.358469571693435e-07,0.07627359496754926,-22795,28704,3947,18286,83.63762,-13742,-1.4785180126914605e-10,36654.2172334917,141.54549870942378,15779.506797212089,2020-12-04
2021-07-17,U0100258,5.015488850620243e-07,0.016909801480220678,1749,20075,-7928,25023,75.462166,-21120,-3.9187824976350506e-11,20151.04528306162,184.97922386841554,4857.254127327986,2020-12-05
2021-07-18,S3200688,1.1443494871948466e-06,0.1493976403650522,-11594,-1383,7450,-15914,72.955025,3101,1.1613725595139006e-11,11676.19479967682,83.19756762390105,10025.980294473473,2020-12-07
2021-07-18,C1400170,6.311342137938077e-07,0.0416699393223323,28621,246,6586,11806,65.76274,-3697,-2.1271613659354496e-11,28622.057176240844,269.5075498868102,2871.134441743209,2020-12-09
2021-07-18,E5400878,1.604328449147619e-06,0.10585927690232762,-11870,-1370,7924,-15972,72.93551,3715,,11948.799102838746,83.41622322831594,1306.422620821574,2020-12-10
2021-07-18,E5600896,1.7050820401037205e-06,0.015131020708106737,-11961,-1347,8126,-15635,72.85741,4193,,12036.607910869241,83.57464999648121,3007.117425612716,2020-12-11
2021-07-18,U0100258,6.354260002723909e-07,0.04042371542660046,4700,15133,-8740,25213,78.22115,-14117,,15846.062255336497,197.25372455397192,5060.426525691798,2020-12-14
2021-07-19,F1700736,5.696359352052235e-07,0.1432693773808097,8036,-5191,18764,12128,74.428055,-1948,,9566.805997823934,302.86117221289703,4267.365879328672,2020-12-16
2021-07-19,H4810851,5.219335861920145e-07,0.040811313738381545,11704,-1419,12948,11996,72.056755,2086,,11789.706400076297,276.9128352861825,714.3850305686336,2020-12-17
2021-07-19,C1400170,5.749282648624081e-07,0.028291292922854996,20221,6733,7521,21710,76.076385,-12567,3.3017205022239676e-11,21312.48765395537,251.58375417287175,5414.764318300828,2020-12-18
2021-07-19,K7000764,2.9562908214184e-07,0.19355795065201037,-27027,16242,20115,5900,73.26923,-603,,31531.90912393349,121.0039562174031,4519.222152575359,2020-12-21
2021-07-19,U0100258,4.0578281587859696e-07,0.07137720875828524,3501,20715,-12906,9229,87.422295,-25202,-1.7944930543503084e-11,21008.765456351783,189.5927933915936,5234.695625171597,2020-12-23
2021-07-19,H5307960,5.021454859636158e-07,0.1462125999579291,-9048,-9671,20892,2686,70.053055,2907,,13243.660558924032,43.093803095806734,3688.6297739725337,2020-12-24
2021-07-20,C1400170,3.8029496371746695e-07,0.12956696500909598,11540,-364,-1474,5901,77.765366,-154,,11545.739300711757,271.8066508881135,4151.3742786273215,2020-12-28
2021-07-21,E5600896,1.1265669516308058e-06,0.02899787681567005,-19513,-28760,5908,-10921,81.44342,12136,,34754.78052009536,34.1559918422137,3054.6877093629028,2021-01-11
2021-07-24,F1700736,1.162427575047085e-06,0.16520565275171017,-3255,6370,-1005,-5810,86.48808,-3489,,7153.455458727621,152.93346684104046,3985.087068047671,2021-02-06
2021-07-24,H4810851,1.1987605510819267e-06,0.14923260072863395,-5347,8488,-6664,-9462,87.67867,-5240,-5.575768598652095e-10,10031.7771606032,147.79119852851588,416.243528995099,2021-02-08
2021-07-24,E5600896,1.534733167848013e-06,0.001321080926104166,21205,-11426,5842,-5101,86.0846,25816,,24087.45526202384,298.3173493690027,3337.679940999653,2021-02-11
2021-07-24,K7000764,7.554684785956302e-07,0.04055992069743004,3645,-4524,1913,-23154,88.46977,8320,1.118730992963707e-12,5809.698873435696,321.1415055649795,4580.559402801896,2021-02-12
2021-07-24,L0200473,8.404292370435058e-07,0.07313020580407387,8381,-13962,2667,-20676,90.140114,12399,-2.371364192840092e-10,16284.30548104524,329.0247786401041,12481.298094528913,2021-02-13
2021-07-25,F1700736,7.98676213705783e-07,0.05852820340959243,-3806,19150,12849,14388,65.138756,12020,-4.68164206371608e-10,19524.552133147638,168.75912906131504,4003.728133434331,2021-02-16
2021-07-25,H4810851,8.061927642378308e-07,0.05762894367796238,-5155,14025,7337,14878,63.422077,13664,6.310632492829984e-10,14942.377655513865,159.8186956545987,382.8894140944044,2021-02-17
2021-07-25,C1400170,7.931571285249665e-07,0.049812346901620855,-15329,5928,-3364,13451,70.0732,8372,-1.1263294487894804e-10,16435.310310426146,111.14238268111632,1162.9763205105223,2021-02-18
2021-07-25,K7000764,7.87499570618285e-07,0.05917886648744869,19643,12225,16113,30441,66.74527,17232,-8.300564394773419e-10,23136.509546601883,238.10355447819148,4613.547432931836,2021-02-21
2021-07-25,L0200473,8.710786286488732e-07,0.06280570344084399,26438,12117,9433,29099,71.563545,11739,9.108130442289826e-10,29082.460917192,245.37718144793556,14337.769687271935,2021-02-22
2021-07-25,U0100258,7.339763515865378e-07,0.04600695572397967,-30214,-14493,-5294,22443,79.10162,-15355,,33510.19016657471,64.37397683308703,4783.296417547274,2021-02-23
2021-07-26,F1700736,9.97271251985656e-07,0.15727546085962157,-2345,11345,13311,19795,69.48567,4150,,11584.819808697932,168.3214862515776,4171.560965858835,2021-02-25
2021-07-26,K7000764,9.393682542061114e-07,0.09707792914872734,4048,-1365,18834,27559,69.198494,5100,-4.852066495387741e-10,4271.9467459227535,288.63428931975545,4909.947841276191,2021-03-04
2021-07-26,L0200473,9.122326248498499e-07,0.08306042870364248,-12279,-659,6929,25222,86.05101,-23275,-7.604869196521078e-10,12296.671175566174,86.9279477766459,17137.14937525226,2021-03-05
2021-07-26,U0100258,5.071265124871414e-07,0.18163483597564936,-28553,-26036,-1094,21669,77.527916,-20549,-3.448925763552777e-11,38641.2616900639,47.63993496100249,5304.042708898513,2021-03-07
2021-07-26,H5307960,1.1642612301099864e-06,0.13827629199912145,5577,15074,12874,26441,70.73389,1607,-1.2804935084236195e-09,16072.597954282313,200.30320325575673,3981.688025728957,2021-03-08
2021-07-27,F1700736,8.100587070273905e-07,0.06291359031252892,-1898,4533,14726,13644,64.25037,-16180,8.861139657333467e-11,4914.315109961916,157.2805854616538,4007.692951837068,2021-03-10
2021-07-27,H4810851,6.372649265482426e-07,0.04886734058672443,-2089,-651,10540,11415,60.916702,-14171,4.0032824354036473e-11,2188.086378550902,72.69127586974083,1146.1613679222412,2021-03-11
2021-07-27,C1400170,1.0391902357307656e-06,0.06115863127787978,-8092,-4216,4218,20001,62.257473,-12058,9.796602159314782e-11,9124.424365405195,62.48010756904982,7581.268534447081,2021-03-12
2021-07-27,K7000764,8.336095443808591e-07,0.02628809662079181,-1793,-748,15144,2841,68.766045,-17519,-8.945779885536469e-11,1942.7694150361747,67.35518044573563,5150.24873887529,2021-03-17
2021-07-27,L0200473,1.3129848804991376e-06,0.027331834083176,-3119,1398,3981,15241,80.01145,-27947,2.105292729564582e-11,3417.9767407049453,114.14290464030785,16936.992422154854,2021-03-18
2021-07-27,H5307960,4.308647193866286e-07,0.032507040446715325,3622,8039,10002,7305,69.71895,-18246,2.5628608747805544e-11,8817.278775223112,204.25411503951824,5737.596504936764,2021-03-20
2021-07-28,F1700736,5.435788951239729e-07,0.046679312218766505,3191,-580,18247,26103,63.18965,-3455,,3243.282442218069,280.30168628126677,4171.426161231807,2021-03-22
2021-07-28,H4810851,8.237996732799276e-07,0.05306888849090745,2783,-7602,13845,25805,59.351986,-1046,,8095.3994960100645,339.8929344212346,1235.1198011025233,2021-03-23
2021-07-28,C1400170,7.394034648651821e-07,0.056006652960815625,-1652,-6445,6742,29245,61.40065,1891,-1.074161327693657e-10,6653.354717734505,14.376689011449159,6762.505872072501,2021-03-24
